"id","date","timestamp","long","lat","loctype","location"
15,7,2014-01-07 20:25:03,24.9056,36.0603,"Residential","13/15/16/21"
15,8,2014-01-08 07:18:01,24.9056,36.0604,"Residential","13/15/16/21"
15,8,2014-01-08 20:20:18,24.9056,36.0604,"Residential","13/15/16/21"
15,9,2014-01-09 03:20:01,24.9056,36.0604,"Residential","13/15/16/21"
15,9,2014-01-09 20:49:13,24.9055,36.0602,"Residential","13/15/16/21"
15,10,2014-01-10 07:23:01,24.9056,36.0604,"Residential","13/15/16/21"
15,10,2014-01-10 20:32:04,24.9056,36.0604,"Residential","13/15/16/21"
15,11,2014-01-11 11:00:01,24.9057,36.0604,"Residential","13/15/16/21"
15,11,2014-01-11 14:12:47,24.9056,36.0603,"Residential","13/15/16/21"
15,12,2014-01-12 18:29:01,24.9056,36.0603,"Residential","13/15/16/21"
15,12,2014-01-12 19:36:01,24.9057,36.0604,"Residential","13/15/16/21"
15,13,2014-01-13 07:31:01,24.9057,36.0603,"Residential","13/15/16/21"
15,13,2014-01-13 19:39:01,24.9056,36.0604,"Residential","13/15/16/21"
15,14,2014-01-14 07:31:01,24.9056,36.0603,"Residential","13/15/16/21"
15,14,2014-01-14 20:27:05,24.9056,36.0604,"Residential","13/15/16/21"
15,15,2014-01-15 07:43:01,24.9056,36.0604,"Residential","13/15/16/21"
15,15,2014-01-15 21:06:01,24.9057,36.0604,"Residential","13/15/16/21"
15,16,2014-01-16 07:34:01,24.9056,36.0604,"Residential","13/15/16/21"
15,16,2014-01-16 20:19:05,24.9056,36.0604,"Residential","13/15/16/21"
15,17,2014-01-17 07:53:01,24.9056,36.0603,"Residential","13/15/16/21"
15,17,2014-01-17 20:31:05,24.9056,36.0604,"Residential","13/15/16/21"
15,18,2014-01-18 12:51:01,24.9056,36.0603,"Residential","13/15/16/21"
15,18,2014-01-18 20:16:45,24.9056,36.0604,"Residential","13/15/16/21"
15,19,2014-01-19 18:28:01,24.9056,36.0603,"Residential","13/15/16/21"
15,19,2014-01-19 20:36:03,24.9055,36.0603,"Residential","13/15/16/21"
16,6,2014-01-06 07:15:01,24.9056,36.0604,"Residential","13/15/16/21"
16,6,2014-01-06 23:09:54,24.8659,36.0768,"Residential","13/15/16/21"
16,7,2014-01-07 07:30:01,24.8659,36.0768,"Residential","10"
16,7,2014-01-07 20:22:05,24.9056,36.0604,"Residential","10"
16,8,2014-01-08 06:51:01,24.9056,36.0604,"Residential","13/15/16/21"
16,8,2014-01-08 19:43:01,24.9056,36.0603,"Residential","13/15/16/21"
16,9,2014-01-09 07:30:01,24.9056,36.0604,"Residential","13/15/16/21"
16,9,2014-01-09 19:48:05,24.9056,36.0603,"Residential","13/15/16/21"
16,10,2014-01-10 07:16:01,24.9055,36.0603,"Residential","13/15/16/21"
16,10,2014-01-10 23:07:05,24.8747,36.0762,"Residential","13/15/16/21"
16,11,2014-01-11 03:23:01,24.8747,36.0762,"Residential","35"
16,11,2014-01-11 20:19:05,24.9057,36.0604,"Residential","35"
16,12,2014-01-12 18:32:01,24.9055,36.0603,"Residential","13/15/16/21"
16,12,2014-01-12 19:39:04,24.9056,36.0603,"Residential","13/15/16/21"
16,13,2014-01-13 07:33:01,24.9056,36.0603,"Residential","13/15/16/21"
16,13,2014-01-13 20:13:01,24.9056,36.0604,"Residential","13/15/16/21"
16,14,2014-01-14 07:10:01,24.9056,36.0604,"Residential","13/15/16/21"
16,14,2014-01-14 21:42:01,24.9057,36.0604,"Residential","13/15/16/21"
16,15,2014-01-15 07:23:01,24.9056,36.0604,"Residential","13/15/16/21"
16,15,2014-01-15 20:06:05,24.9056,36.0603,"Residential","13/15/16/21"
16,16,2014-01-16 06:57:01,24.9057,36.0604,"Residential","13/15/16/21"
16,16,2014-01-16 21:05:39,24.9056,36.0603,"Residential","13/15/16/21"
16,17,2014-01-17 07:44:01,24.9056,36.0604,"Residential","13/15/16/21"
16,17,2014-01-17 20:45:17,24.9056,36.0604,"Residential","13/15/16/21"
16,18,2014-01-18 18:39:01,24.9056,36.0604,"Residential","13/15/16/21"
16,18,2014-01-18 20:15:45,24.9056,36.0604,"Residential","13/15/16/21"
16,19,2014-01-19 12:23:01,24.9057,36.0603,"Residential","13/15/16/21"
16,19,2014-01-19 20:02:03,24.9056,36.0603,"Residential","13/15/16/21"
17,6,2014-01-06 07:03:01,24.8988,36.0624,"Residential","17/24/33"
17,6,2014-01-06 19:29:01,24.8988,36.0625,"Residential","17/24/33"
17,7,2014-01-07 06:56:01,24.8988,36.0624,"Residential","17/24/33"
17,7,2014-01-07 20:14:23,24.8988,36.0625,"Residential","17/24/33"
17,8,2014-01-08 07:40:01,24.8989,36.0624,"Residential","17/24/33"
17,8,2014-01-08 20:13:23,24.8988,36.0625,"Residential","17/24/33"
17,9,2014-01-09 07:29:01,24.8989,36.0624,"Residential","17/24/33"
17,9,2014-01-09 20:43:23,24.8988,36.0625,"Residential","17/24/33"
17,10,2014-01-10 07:37:01,24.8989,36.0625,"Residential","17/24/33"
17,10,2014-01-10 20:23:01,24.8988,36.0625,"Residential","17/24/33"
17,11,2014-01-11 18:52:01,24.8988,36.0625,"Residential","17/24/33"
17,11,2014-01-11 20:16:23,24.8989,36.0625,"Residential","17/24/33"
17,12,2014-01-12 18:36:01,24.8988,36.0624,"Residential","17/24/33"
17,12,2014-01-12 19:33:53,24.8988,36.0625,"Residential","17/24/33"
17,13,2014-01-13 07:11:01,24.8989,36.0625,"Residential","17/24/33"
17,13,2014-01-13 20:24:23,24.8988,36.0625,"Residential","17/24/33"
17,14,2014-01-14 07:29:01,24.8988,36.0624,"Residential","17/24/33"
17,14,2014-01-14 20:22:23,24.8988,36.0625,"Residential","17/24/33"
17,15,2014-01-15 06:52:01,24.8988,36.0624,"Residential","17/24/33"
17,15,2014-01-15 21:00:01,24.8989,36.0625,"Residential","17/24/33"
17,16,2014-01-16 07:28:01,24.8987,36.0624,"Residential","17/24/33"
17,16,2014-01-16 19:11:23,24.8988,36.0625,"Residential","17/24/33"
17,17,2014-01-17 07:00:01,24.8988,36.0625,"Residential","17/24/33"
17,17,2014-01-17 20:14:53,24.8989,36.0624,"Residential","17/24/33"
17,18,2014-01-18 12:14:01,24.8988,36.0625,"Residential","17/24/33"
17,18,2014-01-18 18:15:01,24.8988,36.0625,"Residential","17/24/33"
17,19,2014-01-19 12:49:01,24.8988,36.0625,"Residential","17/24/33"
17,19,2014-01-19 19:53:21,24.8988,36.0624,"Residential","17/24/33"
18,6,2014-01-06 07:11:01,24.8961,36.0633,"Residential","14/18"
18,6,2014-01-06 21:08:05,24.8961,36.0634,"Residential","14/18"
18,7,2014-01-07 07:47:01,24.8961,36.0634,"Residential","14/18"
18,7,2014-01-07 20:46:05,24.8961,36.0633,"Residential","14/18"
18,8,2014-01-08 07:20:01,24.8961,36.0634,"Residential","14/18"
18,8,2014-01-08 17:23:39,24.8962,36.0634,"Residential","14/18"
18,9,2014-01-09 07:29:01,24.8961,36.0634,"Residential","14/18"
18,9,2014-01-09 20:57:58,24.8966,36.0633,"Residential","14/18"
18,10,2014-01-10 07:29:01,24.8961,36.0634,"Residential","14/18"
18,10,2014-01-10 22:43:01,24.8962,36.0634,"Residential","14/18"
18,11,2014-01-11 12:47:01,24.896,36.0633,"Residential","14/18"
18,11,2014-01-11 19:19:01,24.8961,36.0634,"Residential","14/18"
18,13,2014-01-13 07:04:01,24.8962,36.0634,"Residential","14/18"
18,13,2014-01-13 17:40:39,24.8962,36.0634,"Residential","14/18"
18,14,2014-01-14 07:41:01,24.8961,36.0634,"Residential","14/18"
18,14,2014-01-14 21:19:05,24.8961,36.0634,"Residential","14/18"
18,15,2014-01-15 06:59:01,24.8961,36.0633,"Residential","14/18"
18,15,2014-01-15 20:09:05,24.8961,36.0634,"Residential","14/18"
18,16,2014-01-16 07:24:01,24.8961,36.0634,"Residential","14/18"
18,16,2014-01-16 20:38:05,24.8961,36.0634,"Residential","14/18"
18,17,2014-01-17 07:13:01,24.8961,36.0633,"Residential","14/18"
18,17,2014-01-17 20:33:00,24.8961,36.0634,"Residential","14/18"
18,18,2014-01-18 13:00:01,24.8962,36.0634,"Residential","14/18"
18,18,2014-01-18 19:32:48,24.8962,36.0634,"Residential","14/18"
18,19,2014-01-19 18:13:01,24.8962,36.0633,"Residential","14/18"
18,19,2014-01-19 20:38:03,24.8961,36.0633,"Residential","14/18"
19,6,2014-01-06 06:53:01,24.8563,36.0878,"Residential","19"
19,6,2014-01-06 20:36:53,24.8563,36.0878,"Residential","19"
19,7,2014-01-07 07:00:01,24.8562,36.0879,"Residential","19"
19,7,2014-01-07 20:10:01,24.8563,36.0878,"Residential","19"
19,8,2014-01-08 07:10:01,24.8563,36.0878,"Residential","19"
19,8,2014-01-08 20:10:01,24.8564,36.0879,"Residential","19"
19,9,2014-01-09 07:03:01,24.8563,36.0878,"Residential","19"
19,9,2014-01-09 21:12:01,24.8563,36.0878,"Residential","19"
19,10,2014-01-10 07:37:01,24.8564,36.0878,"Residential","19"
19,10,2014-01-10 23:58:13,24.8563,36.0878,"Residential","19"
19,11,2014-01-11 12:40:01,24.8563,36.0879,"Residential","19"
19,11,2014-01-11 13:48:20,24.8563,36.0879,"Residential","19"
19,12,2014-01-12 18:18:01,24.8563,36.0879,"Residential","19"
19,12,2014-01-12 19:38:53,24.8563,36.0878,"Residential","19"
19,13,2014-01-13 07:12:01,24.8563,36.0878,"Residential","19"
19,13,2014-01-13 17:57:35,24.8563,36.0879,"Residential","19"
19,14,2014-01-14 07:11:01,24.8562,36.0879,"Residential","19"
19,14,2014-01-14 21:15:01,24.8563,36.0879,"Residential","19"
19,15,2014-01-15 07:07:01,24.8563,36.0879,"Residential","19"
19,15,2014-01-15 21:14:53,24.8563,36.0879,"Residential","19"
19,16,2014-01-16 07:19:01,24.8564,36.0879,"Residential","19"
19,16,2014-01-16 20:48:53,24.8563,36.0879,"Residential","19"
19,17,2014-01-17 07:39:01,24.8563,36.0879,"Residential","19"
19,17,2014-01-17 17:53:35,24.8563,36.0878,"Residential","19"
19,18,2014-01-18 12:39:01,24.8563,36.0878,"Residential","19"
19,18,2014-01-18 19:39:53,24.8563,36.0879,"Residential","19"
19,19,2014-01-19 12:42:01,24.8563,36.0879,"Residential","19"
19,19,2014-01-19 19:48:51,24.8563,36.0879,"Residential","19"
20,6,2014-01-06 07:13:01,24.9011,36.0659,"Residential","20"
20,6,2014-01-06 20:27:01,24.901,36.0659,"Residential","20"
20,7,2014-01-07 07:13:01,24.9011,36.0659,"Residential","20"
20,7,2014-01-07 17:35:53,24.9011,36.0659,"Residential","20"
20,8,2014-01-08 07:18:01,24.9011,36.0659,"Residential","20"
20,8,2014-01-08 17:22:53,24.901,36.0659,"Residential","20"
20,9,2014-01-09 07:11:01,24.9011,36.0659,"Residential","20"
20,9,2014-01-09 20:01:46,24.9011,36.0659,"Residential","20"
20,10,2014-01-10 07:01:01,24.9011,36.0659,"Residential","20"
20,10,2014-01-10 19:52:46,24.901,36.0658,"Residential","20"
20,11,2014-01-11 18:50:01,24.901,36.0658,"Residential","20"
20,11,2014-01-11 19:38:47,24.9011,36.0659,"Residential","20"
20,12,2014-01-12 18:32:01,24.901,36.0659,"Residential","20"
20,12,2014-01-12 20:19:01,24.901,36.0659,"Residential","20"
20,13,2014-01-13 07:16:01,24.901,36.0658,"Residential","20"
20,13,2014-01-13 17:42:53,24.901,36.0658,"Residential","20"
20,14,2014-01-14 07:10:01,24.901,36.0659,"Residential","20"
20,14,2014-01-14 20:24:11,24.901,36.0659,"Residential","20"
20,15,2014-01-15 07:21:01,24.901,36.0659,"Residential","20"
20,15,2014-01-15 20:13:01,24.901,36.0658,"Residential","20"
20,16,2014-01-16 07:44:01,24.9011,36.0659,"Residential","20"
20,16,2014-01-16 20:23:47,24.9011,36.0659,"Residential","20"
20,17,2014-01-17 07:18:01,24.9011,36.0658,"Residential","20"
20,17,2014-01-17 19:34:47,24.901,36.0659,"Residential","20"
20,18,2014-01-18 18:15:01,24.901,36.0659,"Residential","20"
20,18,2014-01-18 19:45:47,24.901,36.0658,"Residential","20"
20,19,2014-01-19 18:14:01,24.9011,36.0658,"Residential","20"
20,19,2014-01-19 19:58:44,24.9011,36.0657,"Residential","20"
21,6,2014-01-06 07:24:01,24.9056,36.0603,"Residential","13/15/16/21"
21,6,2014-01-06 20:34:45,24.9056,36.0604,"Residential","13/15/16/21"
21,7,2014-01-07 07:44:01,24.9056,36.0603,"Residential","13/15/16/21"
21,7,2014-01-07 21:09:43,24.9056,36.0604,"Residential","13/15/16/21"
21,8,2014-01-08 07:35:01,24.9057,36.0604,"Residential","13/15/16/21"
21,8,2014-01-08 17:27:39,24.8961,36.0634,"Residential","13/15/16/21"
21,9,2014-01-09 07:41:01,24.8961,36.0634,"Residential","14/18"
21,9,2014-01-09 20:24:01,24.9057,36.0604,"Residential","14/18"
21,10,2014-01-10 07:24:01,24.9057,36.0603,"Residential","13/15/16/21"
21,10,2014-01-10 20:11:01,24.9056,36.0603,"Residential","13/15/16/21"
21,11,2014-01-11 03:20:01,24.9056,36.0604,"Residential","13/15/16/21"
21,11,2014-01-11 20:24:55,24.8961,36.0633,"Residential","13/15/16/21"
21,12,2014-01-12 18:46:01,24.8961,36.0634,"Residential","14/18"
21,12,2014-01-12 20:17:05,24.8961,36.0633,"Residential","14/18"
21,13,2014-01-13 07:11:01,24.8961,36.0634,"Residential","14/18"
21,13,2014-01-13 23:08:13,24.8721,36.0782,"Residential","14/18"
21,14,2014-01-14 03:30:01,24.8721,36.0782,"Residential","4"
21,14,2014-01-14 21:27:38,24.9056,36.0604,"Residential","4"
21,15,2014-01-15 07:23:01,24.9056,36.0603,"Residential","13/15/16/21"
21,15,2014-01-15 17:35:39,24.8961,36.0634,"Residential","13/15/16/21"
21,16,2014-01-16 07:48:01,24.8961,36.0633,"Residential","14/18"
21,16,2014-01-16 20:32:45,24.9057,36.0604,"Residential","14/18"
21,17,2014-01-17 07:49:01,24.9056,36.0603,"Residential","13/15/16/21"
21,17,2014-01-17 21:18:40,24.9053,36.0605,"Residential","13/15/16/21"
21,18,2014-01-18 18:35:01,24.9056,36.0603,"Residential","13/15/16/21"
21,18,2014-01-18 20:11:05,24.8962,36.0634,"Residential","13/15/16/21"
21,19,2014-01-19 18:36:01,24.8962,36.0633,"Residential","14/18"
21,19,2014-01-19 19:49:04,24.8963,36.0633,"Residential","14/18"
22,6,2014-01-06 08:04:01,24.901,36.0584,"Residential","22/23/30"
22,6,2014-01-06 17:57:16,24.901,36.0584,"Residential","22/23/30"
22,7,2014-01-07 07:29:01,24.901,36.0584,"Residential","22/23/30"
22,7,2014-01-07 17:41:16,24.901,36.0585,"Residential","22/23/30"
22,8,2014-01-08 07:58:01,24.9011,36.0585,"Residential","22/23/30"
22,8,2014-01-08 20:24:01,24.9011,36.0584,"Residential","22/23/30"
22,9,2014-01-09 07:37:01,24.901,36.0585,"Residential","22/23/30"
22,9,2014-01-09 20:28:58,24.9011,36.0585,"Residential","22/23/30"
22,10,2014-01-10 07:23:01,24.9011,36.0585,"Residential","22/23/30"
22,10,2014-01-10 17:47:16,24.901,36.0584,"Residential","22/23/30"
22,11,2014-01-11 18:24:01,24.9011,36.0585,"Residential","22/23/30"
22,11,2014-01-11 20:19:08,24.901,36.0585,"Residential","22/23/30"
22,12,2014-01-12 12:55:01,24.9009,36.0585,"Residential","22/23/30"
22,12,2014-01-12 20:01:01,24.901,36.0584,"Residential","22/23/30"
22,13,2014-01-13 07:30:01,24.901,36.0585,"Residential","22/23/30"
22,13,2014-01-13 20:45:58,24.901,36.0585,"Residential","22/23/30"
22,14,2014-01-14 07:40:01,24.901,36.0585,"Residential","22/23/30"
22,14,2014-01-14 17:57:16,24.901,36.0585,"Residential","22/23/30"
22,15,2014-01-15 07:28:01,24.901,36.0585,"Residential","22/23/30"
22,15,2014-01-15 21:07:01,24.9011,36.0584,"Residential","22/23/30"
22,16,2014-01-16 07:20:01,24.901,36.0585,"Residential","22/23/30"
22,16,2014-01-16 21:03:03,24.901,36.0585,"Residential","22/23/30"
22,17,2014-01-17 08:02:01,24.9011,36.0585,"Residential","22/23/30"
22,17,2014-01-17 20:30:03,24.901,36.0584,"Residential","22/23/30"
22,18,2014-01-18 10:02:01,24.901,36.0584,"Residential","22/23/30"
22,18,2014-01-18 20:18:03,24.9011,36.0585,"Residential","22/23/30"
22,19,2014-01-19 18:35:01,24.901,36.0585,"Residential","22/23/30"
22,19,2014-01-19 19:46:54,24.9012,36.0584,"Residential","22/23/30"
23,6,2014-01-06 07:43:01,24.901,36.0585,"Residential","22/23/30"
23,6,2014-01-06 20:21:01,24.901,36.0585,"Residential","22/23/30"
23,7,2014-01-07 07:45:01,24.901,36.0585,"Residential","22/23/30"
23,7,2014-01-07 19:55:56,24.901,36.0585,"Residential","22/23/30"
23,8,2014-01-08 07:34:01,24.9011,36.0585,"Residential","22/23/30"
23,8,2014-01-08 20:19:58,24.901,36.0585,"Residential","22/23/30"
23,9,2014-01-09 07:41:01,24.901,36.0584,"Residential","22/23/30"
23,9,2014-01-09 19:40:01,24.901,36.0584,"Residential","22/23/30"
23,10,2014-01-10 07:21:01,24.901,36.0584,"Residential","22/23/30"
23,10,2014-01-10 17:34:16,24.9011,36.0585,"Residential","22/23/30"
23,11,2014-01-11 12:46:01,24.901,36.0584,"Residential","22/23/30"
23,11,2014-01-11 13:50:07,24.901,36.0585,"Residential","22/23/30"
23,12,2014-01-12 18:31:01,24.9011,36.0584,"Residential","22/23/30"
23,12,2014-01-12 19:20:01,24.901,36.0585,"Residential","22/23/30"
23,13,2014-01-13 07:42:01,24.9011,36.0584,"Residential","22/23/30"
23,13,2014-01-13 17:18:16,24.9011,36.0585,"Residential","22/23/30"
23,14,2014-01-14 07:32:01,24.901,36.0584,"Residential","22/23/30"
23,14,2014-01-14 20:19:02,24.901,36.0585,"Residential","22/23/30"
23,15,2014-01-15 07:37:01,24.901,36.0585,"Residential","22/23/30"
23,15,2014-01-15 20:00:58,24.9011,36.0585,"Residential","22/23/30"
23,16,2014-01-16 07:10:01,24.901,36.0585,"Residential","22/23/30"
23,16,2014-01-16 19:10:58,24.9011,36.0584,"Residential","22/23/30"
23,17,2014-01-17 07:53:01,24.901,36.0584,"Residential","22/23/30"
23,17,2014-01-17 20:22:01,24.9011,36.0585,"Residential","22/23/30"
23,18,2014-01-18 12:44:01,24.9011,36.0585,"Residential","22/23/30"
23,18,2014-01-18 19:13:57,24.9011,36.0584,"Residential","22/23/30"
23,19,2014-01-19 12:50:01,24.901,36.0585,"Residential","22/23/30"
23,19,2014-01-19 19:46:53,24.9013,36.0584,"Residential","22/23/30"
24,6,2014-01-06 07:40:01,24.8988,36.0624,"Residential","17/24/33"
24,6,2014-01-06 21:15:01,24.8989,36.0625,"Residential","17/24/33"
24,7,2014-01-07 07:21:01,24.8989,36.0625,"Residential","17/24/33"
24,7,2014-01-07 18:00:38,24.8989,36.0625,"Residential","17/24/33"
24,8,2014-01-08 08:06:01,24.8988,36.0625,"Residential","17/24/33"
24,8,2014-01-08 23:06:07,24.8746,36.0722,"Residential","17/24/33"
24,9,2014-01-09 03:30:01,24.8746,36.0721,"Residential","32"
24,9,2014-01-09 21:14:21,24.8988,36.0624,"Residential","32"
24,10,2014-01-10 07:50:01,24.8988,36.0625,"Residential","17/24/33"
24,10,2014-01-10 21:39:31,24.8988,36.0625,"Residential","17/24/33"
24,11,2014-01-11 12:54:01,24.8988,36.0624,"Residential","17/24/33"
24,11,2014-01-11 16:22:02,24.8988,36.0625,"Residential","17/24/33"
24,13,2014-01-13 07:32:01,24.8988,36.0625,"Residential","17/24/33"
24,13,2014-01-13 19:31:35,24.8989,36.0625,"Residential","17/24/33"
24,14,2014-01-14 03:20:01,24.8989,36.0625,"Residential","17/24/33"
24,14,2014-01-14 20:43:35,24.8988,36.0625,"Residential","17/24/33"
24,15,2014-01-15 07:43:01,24.8988,36.0625,"Residential","17/24/33"
24,15,2014-01-15 19:58:23,24.8988,36.0625,"Residential","17/24/33"
24,16,2014-01-16 07:57:01,24.8988,36.0625,"Residential","17/24/33"
24,16,2014-01-16 20:37:19,24.8988,36.0625,"Residential","17/24/33"
24,17,2014-01-17 07:18:01,24.8988,36.0625,"Residential","17/24/33"
24,17,2014-01-17 21:17:01,24.8988,36.0625,"Residential","17/24/33"
24,18,2014-01-18 18:39:01,24.8988,36.0624,"Residential","17/24/33"
24,18,2014-01-18 19:40:32,24.8989,36.0625,"Residential","17/24/33"
24,19,2014-01-19 12:43:01,24.8988,36.0624,"Residential","17/24/33"
24,19,2014-01-19 20:38:18,24.8986,36.0622,"Residential","17/24/33"
25,6,2014-01-06 07:43:01,24.8948,36.0595,"Residential","6/25/29"
25,6,2014-01-06 21:26:03,24.8949,36.0595,"Residential","6/25/29"
25,7,2014-01-07 07:48:01,24.8948,36.0595,"Residential","6/25/29"
25,7,2014-01-07 20:16:02,24.8948,36.0595,"Residential","6/25/29"
25,8,2014-01-08 07:47:01,24.8947,36.0595,"Residential","6/25/29"
25,8,2014-01-08 20:33:02,24.8948,36.0595,"Residential","6/25/29"
25,9,2014-01-09 07:41:01,24.8948,36.0594,"Residential","6/25/29"
25,9,2014-01-09 17:30:42,24.8948,36.0594,"Residential","6/25/29"
25,10,2014-01-10 07:52:01,24.8948,36.0594,"Residential","6/25/29"
25,10,2014-01-10 23:44:01,24.8948,36.0595,"Residential","6/25/29"
25,11,2014-01-11 12:39:01,24.8949,36.0594,"Residential","6/25/29"
25,11,2014-01-11 19:35:02,24.8948,36.0595,"Residential","6/25/29"
25,12,2014-01-12 12:54:01,24.8948,36.0594,"Residential","6/25/29"
25,12,2014-01-12 20:21:02,24.8948,36.0595,"Residential","6/25/29"
25,13,2014-01-13 07:53:01,24.8948,36.0595,"Residential","6/25/29"
25,13,2014-01-13 20:27:01,24.8948,36.0594,"Residential","6/25/29"
25,14,2014-01-14 07:39:01,24.8949,36.0595,"Residential","6/25/29"
25,14,2014-01-14 17:25:42,24.8948,36.0595,"Residential","6/25/29"
25,15,2014-01-15 07:07:01,24.8947,36.0594,"Residential","6/25/29"
25,15,2014-01-15 20:09:02,24.8948,36.0595,"Residential","6/25/29"
25,16,2014-01-16 08:03:01,24.8948,36.0594,"Residential","6/25/29"
25,16,2014-01-16 20:40:02,24.8949,36.0595,"Residential","6/25/29"
25,17,2014-01-17 07:20:01,24.8948,36.0594,"Residential","6/25/29"
25,17,2014-01-17 21:11:01,24.8948,36.0594,"Residential","6/25/29"
25,18,2014-01-18 12:38:01,24.8947,36.0594,"Residential","6/25/29"
25,18,2014-01-18 12:47:34,24.8494,36.0529,"Residential","6/25/29"
25,19,2014-01-19 12:38:01,24.8494,36.0529,"Unknown","Abila Park"
25,19,2014-01-19 20:04:50,24.8947,36.0593,"Unknown","Abila Park"
26,6,2014-01-06 07:19:01,24.884,36.0729,"Residential","26"
26,6,2014-01-06 21:39:14,24.884,36.073,"Residential","26"
26,7,2014-01-07 07:30:01,24.884,36.073,"Residential","26"
26,7,2014-01-07 21:33:02,24.884,36.073,"Residential","26"
26,8,2014-01-08 07:02:01,24.884,36.0729,"Residential","26"
26,8,2014-01-08 20:16:04,24.884,36.0729,"Residential","26"
26,9,2014-01-09 07:11:01,24.884,36.073,"Residential","26"
26,9,2014-01-09 21:30:04,24.884,36.073,"Residential","26"
26,10,2014-01-10 07:14:01,24.884,36.0729,"Residential","26"
26,10,2014-01-10 20:10:02,24.8604,36.0855,"Residential","26"
26,11,2014-01-11 00:22:01,24.8605,36.0854,"Residential","2"
26,11,2014-01-11 20:04:01,24.884,36.073,"Residential","2"
26,12,2014-01-12 12:50:01,24.884,36.073,"Residential","26"
26,12,2014-01-12 15:20:33,24.884,36.0729,"Residential","26"
26,13,2014-01-13 07:14:01,24.884,36.0729,"Residential","26"
26,13,2014-01-13 20:44:01,24.884,36.073,"Residential","26"
26,14,2014-01-14 07:11:01,24.884,36.073,"Residential","26"
26,14,2014-01-14 17:37:34,24.884,36.0729,"Residential","26"
26,15,2014-01-15 07:39:01,24.884,36.0729,"Residential","26"
26,15,2014-01-15 20:37:04,24.884,36.0729,"Residential","26"
26,16,2014-01-16 07:23:01,24.884,36.0729,"Residential","26"
26,16,2014-01-16 17:57:34,24.884,36.073,"Residential","26"
26,17,2014-01-17 07:02:01,24.884,36.073,"Residential","26"
26,17,2014-01-17 20:19:01,24.884,36.0729,"Residential","26"
26,18,2014-01-18 18:17:01,24.884,36.0729,"Residential","26"
26,18,2014-01-18 20:07:01,24.8841,36.073,"Residential","26"
26,19,2014-01-19 12:32:01,24.884,36.0729,"Residential","26"
26,19,2014-01-19 14:11:59,24.8841,36.0727,"Residential","26"
27,6,2014-01-06 07:34:01,24.8843,36.0692,"Residential","27"
27,6,2014-01-06 21:08:21,24.8842,36.0693,"Residential","27"
27,7,2014-01-07 07:22:01,24.8842,36.0692,"Residential","27"
27,7,2014-01-07 20:57:21,24.8842,36.0693,"Residential","27"
27,8,2014-01-08 07:19:01,24.8842,36.0692,"Residential","27"
27,8,2014-01-08 17:13:51,24.8842,36.0692,"Residential","27"
27,9,2014-01-09 07:25:01,24.8842,36.0692,"Residential","27"
27,9,2014-01-09 20:21:21,24.8842,36.0693,"Residential","27"
27,10,2014-01-10 07:25:01,24.8842,36.0692,"Residential","27"
27,10,2014-01-10 17:34:51,24.8842,36.0693,"Residential","27"
27,11,2014-01-11 18:44:01,24.8843,36.0692,"Residential","27"
27,11,2014-01-11 20:43:21,24.8843,36.0693,"Residential","27"
27,12,2014-01-12 13:05:01,24.8841,36.0692,"Residential","27"
27,12,2014-01-12 19:55:21,24.8843,36.0692,"Residential","27"
27,13,2014-01-13 07:25:01,24.8843,36.0692,"Residential","27"
27,13,2014-01-13 17:17:51,24.8842,36.0693,"Residential","27"
27,14,2014-01-14 07:48:01,24.8842,36.0693,"Residential","27"
27,14,2014-01-14 20:48:01,24.8842,36.0693,"Residential","27"
27,15,2014-01-15 07:36:01,24.8842,36.0692,"Residential","27"
27,15,2014-01-15 20:00:21,24.8842,36.0692,"Residential","27"
27,16,2014-01-16 07:04:01,24.8843,36.0693,"Residential","27"
27,16,2014-01-16 20:59:21,24.8842,36.0692,"Residential","27"
27,17,2014-01-17 07:33:01,24.8842,36.0692,"Residential","27"
27,17,2014-01-17 19:30:21,24.8842,36.0693,"Residential","27"
27,19,2014-01-19 12:57:01,24.8842,36.0691,"Residential","27"
27,19,2014-01-19 14:32:19,24.8842,36.0692,"Residential","27"
28,6,2014-01-06 07:46:01,24.8796,36.0692,NA,NA
28,6,2014-01-06 20:01:01,24.8761,36.073,NA,NA
28,7,2014-01-07 07:36:01,24.8754,36.0728,NA,NA
28,7,2014-01-07 20:20:47,24.8757,36.0738,NA,NA
28,8,2014-01-08 07:45:01,24.8759,36.0732,NA,NA
28,8,2014-01-08 20:20:47,24.8757,36.0738,NA,NA
28,9,2014-01-09 07:10:01,24.8751,36.0728,NA,NA
28,9,2014-01-09 19:53:01,24.8749,36.0729,NA,NA
28,10,2014-01-10 07:13:01,24.8758,36.0737,NA,NA
28,10,2014-01-10 22:27:29,24.8755,36.0733,NA,NA
28,11,2014-01-11 18:20:01,24.8756,36.0735,NA,NA
28,11,2014-01-11 20:12:52,24.8759,36.0734,NA,NA
28,12,2014-01-12 18:34:01,24.8752,36.073,NA,NA
28,12,2014-01-12 23:26:35,24.8764,36.0736,NA,NA
28,13,2014-01-13 07:24:01,24.8754,36.0726,NA,NA
28,13,2014-01-13 17:15:34,24.8758,36.0737,NA,NA
28,14,2014-01-14 07:21:01,24.8756,36.0733,NA,NA
28,14,2014-01-14 20:53:01,24.875,36.0738,NA,NA
28,15,2014-01-15 07:40:01,24.8762,36.0728,NA,NA
